"Tag_ID","Release_FK","Scan_date_time","Hex_tag_ID","Dec_tag_ID","Length","Notes","Release_date_time","Release_location","Capture_location","Capture_method","Species","Hatchery_status","Release_type","N_char"
43652,302,2024-06-04 13:55:45,"3DD.0078D16BD4","989.002026990548",99,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43653,302,2024-06-04 13:56:02,"3DD.0078D16B73","989.002026990451",72,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43654,302,2024-06-04 13:56:08,"3DD.0078D16BE5","989.002026990565",79,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43655,302,2024-06-04 13:56:33,"3DD.0078D16BE3","989.002026990563",73,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43656,302,2024-06-04 13:56:40,"3DD.0078D16B75","989.002026990453",81,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43657,302,2024-06-04 13:57:00,"3DD.0078D16B9C","989.002026990492",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43658,302,2024-06-04 13:57:04,"3DD.0078D16BE8","989.002026990568",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43659,302,2024-06-04 13:57:22,"3DD.0078D16BB9","989.002026990521",85,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43660,302,2024-06-04 13:57:27,"3DD.0078D16BDF","989.002026990559",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43661,302,2024-06-04 13:57:42,"3DD.0078D16B67","989.002026990439",60,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43662,302,2024-06-04 13:57:49,"3DD.0078D16BFF","989.002026990591",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43663,302,2024-06-04 13:58:03,"3DD.0078D16BA8","989.002026990504",71,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43664,302,2024-06-04 13:58:16,"3DD.0078D16BEE","989.002026990574",95,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43665,302,2024-06-04 13:58:25,"3DD.0078D16B6E","989.002026990446",67,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43666,302,2024-06-04 13:58:45,"3DD.0078D16B86","989.00202699047",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43667,302,2024-06-04 13:58:55,"3DD.0078D16C1C","989.00202699062",92,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43668,302,2024-06-04 13:59:11,"3DD.0078D16BA2","989.002026990498",67,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43669,302,2024-06-04 13:59:19,"3DD.0078D16BFC","989.002026990588",94,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43670,302,2024-06-04 13:59:35,"3DD.0078D16B85","989.002026990469",77,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43671,302,2024-06-04 14:00:10,"3DD.0078D1655C","989.002026988892",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43672,302,2024-06-04 14:00:14,"3DD.0078D16B89","989.002026990473",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43673,302,2024-06-04 14:00:36,"3DD.0078D16548","989.002026988872",78,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43674,302,2024-06-04 14:00:57,"3DD.0078D16BAC","989.002026990508",65,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43675,302,2024-06-04 14:01:03,"3DD.0078D1654B","989.002026988875",71,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43676,302,2024-06-04 14:01:35,"3DD.0078D16BBC","989.002026990524",63,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43677,302,2024-06-04 14:01:50,"3DD.0078D1653D","989.002026988861",63,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43678,302,2024-06-04 14:02:21,"3DD.0078D16B72","989.00202699045",59,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43679,302,2024-06-04 14:02:26,"3DD.0078D1652D","989.002026988845",55,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43680,302,2024-06-04 14:02:44,"3DD.0078D16B92","989.002026990482",62,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43681,302,2024-06-04 14:07:57,"3DD.0078D16557","989.002026988887",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43682,302,2024-06-04 14:08:12,"3DD.0078D16B70","989.002026990448",85,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43683,302,2024-06-04 14:08:25,"3DD.0078D16581","989.002026988929",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43684,302,2024-06-04 14:08:49,"3DD.0078D16B7F","989.002026990463",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43685,302,2024-06-04 14:08:53,"3DD.0078D16558","989.002026988888",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43686,302,2024-06-04 14:09:17,"3DD.0078D1655F","989.002026988895",89,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43687,302,2024-06-04 14:09:20,"3DD.0078D16BBB","989.002026990523",95,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43688,302,2024-06-04 14:09:41,"3DD.0078D16530","989.002026988848",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43689,302,2024-06-04 14:09:44,"3DD.0078D16BA0","989.002026990496",87,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43690,302,2024-06-04 14:10:06,"3DD.0078D16541","989.002026988865",77,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43691,302,2024-06-04 14:10:12,"3DD.0078D16B87","989.002026990471",85,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43692,302,2024-06-04 14:10:37,"3DD.0078D1653F","989.002026988863",69,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43693,302,2024-06-04 14:11:00,"3DD.0078D1657C","989.002026988924",94,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43694,302,2024-06-04 14:11:08,"3DD.0078D16B7C","989.00202699046",90,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43695,302,2024-06-04 14:11:25,"3DD.0078D16579","989.002026988921",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43696,302,2024-06-04 14:11:30,"3DD.0078D16B69","989.002026990441",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43697,302,2024-06-04 14:11:47,"3DD.0078D16580","989.002026988928",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43698,302,2024-06-04 14:12:05,"3DD.0078D16B84","989.002026990468",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43699,302,2024-06-04 14:12:11,"3DD.0078D16582","989.00202698893",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43700,302,2024-06-04 14:12:34,"3DD.0078D16574","989.002026988916",86,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43701,302,2024-06-04 14:12:53,"3DD.0078D16B66","989.002026990438",64,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43702,302,2024-06-04 14:13:00,"3DD.0078D16569","989.002026988905",78,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43703,302,2024-06-04 14:13:19,"3DD.0078D16B7B","989.002026990459",92,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43704,302,2024-06-04 14:13:23,"3DD.0078D1653C","989.00202698886",91,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43705,302,2024-06-04 14:13:42,"3DD.0078D16B65","989.002026990437",85,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43706,302,2024-06-04 14:13:46,"3DD.0078D16555","989.002026988885",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43707,302,2024-06-04 14:14:08,"3DD.0078D16526","989.002026988838",96,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43708,302,2024-06-04 14:14:11,"3DD.0078D16BAD","989.002026990509",73,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43709,302,2024-06-04 14:14:28,"3DD.0078D16BA7","989.002026990503",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43710,302,2024-06-04 14:14:33,"3DD.0078D16528","989.00202698884",90,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43711,302,2024-06-04 14:14:56,"3DD.0078D16566","989.002026988902",86,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43712,302,2024-06-04 14:15:15,"3DD.0078D16560","989.002026988896",84,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43713,302,2024-06-04 14:15:26,"3DD.0078D1655D","989.002026988893",81,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43714,302,2024-06-04 14:15:41,"3DD.0078D16543","989.002026988867",67,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43715,302,2024-06-04 14:15:52,"3DD.0078D16571","989.002026988913",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43716,302,2024-06-04 14:16:03,"3DD.0078D16554","989.002026988884",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43717,302,2024-06-04 14:16:18,"3DD.0078D16556","989.002026988886",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43718,302,2024-06-04 14:16:24,"3DD.0078D1656D","989.002026988909",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43719,302,2024-06-04 14:16:45,"3DD.0078D16567","989.002026988903",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43720,302,2024-06-04 14:16:49,"3DD.0078D1654D","989.002026988877",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43721,302,2024-06-04 14:17:11,"3DD.0078D16561","989.002026988897",71,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43722,302,2024-06-04 14:17:36,"3DD.0078D16563","989.002026988899",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43723,302,2024-06-04 14:17:41,"3DD.0078D16537","989.002026988855",66,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43724,302,2024-06-04 14:17:57,"3DD.0078D1655A","989.00202698889",65,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43725,302,2024-06-04 14:18:07,"3DD.0078D1657A","989.002026988922",66,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43726,302,2024-06-04 14:18:22,"3DD.0078D1654C","989.002026988876",63,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43727,302,2024-06-04 14:18:35,"3DD.0078D16564","989.0020269889",59,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",14
43728,302,2024-06-04 14:22:32,"3DD.0078D1656A","989.002026988906",89,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43729,302,2024-06-04 14:23:06,"3DD.0078D16585","989.002026988933",81,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43730,302,2024-06-04 14:23:45,"3DD.0078D1652E","989.002026988846",96,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43731,302,2024-06-04 14:23:49,"3DD.0078D1652A","989.002026988842",96,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43732,302,2024-06-04 14:24:10,"3DD.0078D16576","989.002026988918",82,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43733,302,2024-06-04 14:24:13,"3DD.0078D1657B","989.002026988923",87,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43734,302,2024-06-04 14:24:32,"3DD.0078D16536","989.002026988854",91,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43735,302,2024-06-04 14:24:37,"3DD.0078D1656F","989.002026988911",84,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43736,302,2024-06-04 14:24:54,"3DD.0078D16565","989.002026988901",93,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43737,302,2024-06-04 14:25:21,"3DD.0078D16578","989.00202698892",94,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43738,302,2024-06-04 14:25:39,"3DD.0078D1655E","989.002026988894",102,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43739,302,2024-06-04 14:26:07,"3DD.0078D1655B","989.002026988891",89,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43740,302,2024-06-04 14:26:42,"3DD.0078D16572","989.002026988914",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43741,302,2024-06-04 14:26:46,"3DD.0078D16586","989.002026988934",83,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43742,302,2024-06-04 14:27:06,"3DD.0078D1657F","989.002026988927",78,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43743,302,2024-06-04 14:27:13,"3DD.0078D16562","989.002026988898",75,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43744,302,2024-06-04 14:27:31,"3DD.0078D16570","989.002026988912",77,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43745,302,2024-06-04 14:27:40,"3DD.0078D16523","989.002026988835",77,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43746,302,2024-06-04 14:27:51,"3DD.0078D16542","989.002026988866",72,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43747,302,2024-06-04 14:28:13,"3DD.0078D16529","989.002026988841",59,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43748,302,2024-06-04 14:31:39,"3DD.0078D1653A","989.002026988858",93,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43749,302,2024-06-04 14:31:50,"3DD.0078D1652F","989.002026988847",81,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43750,302,2024-06-04 14:32:10,"3DD.0078D16544","989.002026988868",86,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43751,302,2024-06-04 14:32:35,"3DD.0078D1656C","989.002026988908",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43752,302,2024-06-04 14:32:50,"3DD.0078D1656B","989.002026988907",85,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43753,302,2024-06-04 14:33:03,"3DD.0078D16550","989.00202698888",94,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43754,302,2024-06-04 14:33:26,"3DD.0078D16539","989.002026988857",93,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43755,302,2024-06-04 14:33:30,"3DD.0078D16545","989.002026988869",90,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43756,302,2024-06-04 14:33:49,"3DD.0078D1654E","989.002026988878",97,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43757,302,2024-06-04 14:33:55,"3DD.0078D16552","989.002026988882",82,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43758,302,2024-06-04 14:34:14,"3DD.0078D16553","989.002026988883",82,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43759,302,2024-06-04 14:34:25,"3DD.0078D16524","989.002026988836",98,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43760,302,2024-06-04 14:34:45,"3DD.0078D16575","989.002026988917",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43761,302,2024-06-04 14:34:49,"3DD.0078D16533","989.002026988851",74,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43762,302,2024-06-04 14:35:10,"3DD.0078D16540","989.002026988864",91,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43763,302,2024-06-04 14:35:14,"3DD.0078D1653E","989.002026988862",72,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43764,302,2024-06-04 14:35:37,"3DD.0078D16559","989.002026988889",88,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43765,302,2024-06-04 14:35:42,"3DD.0078D1654A","989.002026988874",59,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43766,302,2024-06-04 14:36:03,"3DD.0078D16531","989.002026988849",90,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43767,302,2024-06-04 14:36:06,"3DD.0078D1657E","989.002026988926",74,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43768,302,2024-06-04 14:36:30,"3DD.0078D16583","989.002026988931",91,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43769,302,2024-06-04 14:36:34,"3DD.0078D16546","989.00202698887",81,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43770,302,2024-06-04 14:37:16,"3DD.0078D1652B","989.002026988843",74,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43771,302,2024-06-04 14:38:42,"3DD.0078D16584","989.002026988932",91,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43772,302,2024-06-04 14:39:07,"3DD.0078D16551","989.002026988881",80,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43773,302,2024-06-04 14:39:35,"3DD.0078D16538","989.002026988856",71,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43774,302,2024-06-04 14:40:00,"3DD.0078D16549","989.002026988873",70,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43775,302,2024-06-04 14:40:21,"3DD.0078D16527","989.002026988839",78,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43776,302,2024-06-04 14:40:41,"3DD.0078D1657D","989.002026988925",71,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43777,302,2024-06-04 14:41:01,"3DD.0078D16547","989.002026988871",67,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43778,302,2024-06-04 14:41:26,"3DD.0078D1654F","989.002026988879",77,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43779,302,2024-06-04 14:41:32,"3DD.0078D1652C","989.002026988844",76,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43780,302,2024-06-04 14:41:50,"3DD.0078D16568","989.002026988904",62,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43781,302,2024-06-04 14:42:07,"3DD.0078D16532","989.00202698885",68,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
43782,302,2024-06-04 14:42:14,"3DD.0078D16525","989.002026988837",64,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
43783,302,2024-06-04 14:42:29,"3DD.0078D1656E","989.00202698891",66,NA,2024-06-05 20:33:00,"Palmer Ponds Outlet","Palmer Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
